BASE	EXPONENT	MODULUS	SELF(ms)	GMP(ms)	DIFFERENCE
128043069869511999304102399800013111856723039249141627574453568497031245697683663201305748232825052655223102548955428360277214754642463648896304467281266521102476526670875415062989702434189610138768010459492094539036857527680899331710686256236098538215366144934153251552049460757133948699728474729972780966342703289929610376759090424772929749516350769286199732039384909140498421012646933641583544819692972648168396484483377011480329206831249548847024186841690345113308121331447925464414327959960037105249208298103961028455664573058789507641802126696179131072585661375807012905784138780161498639799593555736919325258458273480426492367985588131320184931041013515303370829335485243077691355550903100952442533490066955589141572961444839537246600180135460136963772067527008156019258168453431573217950399880861397798175561386676321633244507093961135858630884753353185251775002661351802944283634992190337616670031836001207254283041896142953274019961244312985409949420901279730967773443340247245262880275160946398741084833375143740799879381272527881118240439587976594932113272464897627768989536216869202368279591202528854523924036344204237434832744043591685059096477799063488291330338599843707266622548730533251469623099599205114563990272770158822746693215283769277738713241385762438617317913441300088963226811669690023505976558876241541560055022547984516800850645371603047890218591123678023780105925211506552421258431309814990589041469653242539685344899327228274286594547982198151912978872052454121536886439145780822163078118564989945609448593013538976712312053612622376112951005213406593297251093865873336623032949880023927254857413860652839632245250576849947213965140844164952654570034614321784319913688617041652313267881048173492303484494694857715464656665636732269969222443606509256753073574591729314389097741768497170385163144854044671052199264236216605652132878293738250076308730263617061390560751773564749415740623543930714720394516677947040567741294420393548448545119611714232412014395134641489005012114549028151428914512362175764308419149305295229461302994561017009969733292556200031314367226429129435191788474175174966664424885419281648130678359688501572870554354256611793956382961545381423175901350516257112603807786679038554967917768950934290597671476277755985047201101022103972219664108259083586731584330260684667621025880070299819177774963630402207191868583224865976785645910895729160331303228040260466166851352069060788802265068656243163049976561450467442270194831952993902530758208006640785135650282408494298970516042202918620247463842825197982164617723650834589664264718973658934122263134120653054275017312970976755504344407690143861369818414843900542796908837042956881385357056370569369080466132830795089874570842679	536	33	12	0	12
549940797568997024490694565776173255795815291304787686504489881765245073361692036403086853156793394843661189031417803769061542865158045544878454182231741741594830546659081663385966551939615967808998626654504478815703498420000877353565653204250719276268403797157784288868113675726325708356675523045195525220613187358479282710202531845106481500278198371348669113233121568714372187388957782385283510652331534284905777201617475719946230490653836603112723389406053561620611795489768816196705150381846756833991859570248331425275604727233303620669482216663337896114452817767621486037792805296318970256287738315982421681775465031979055880852491698423345947583493168282921973230556306531309294759273036881855727132659222315105647468583403454720441921660869510138171081766826803626827979379688347505944926447638421999852010444622215211552362464340203077607832529351196956993803162380818956796334722439458715470796371158904020573663620871331812852771859995511738323857915785135289054265369083670918958161704579745919001934930907851666034582823310222112651018597095023190046865845404272619255791501017660787681366591999110742676595385686672598927225566897165085706351199455767741638942724618935153421541399173806631702575150224736674648271520809951468422908251788876407497314204874003393886587897465342697818949702751669805415640580916075932397061141804136090374016066851528857782410647167393003369465244199242525539014577639917828390480888148453168304538473090857840387441314795443852657884093404258848541336513797022807574412497929842266961400495586363990200685870812811758202936169441906818962466254854152191274325600065109891257095649674641047430026018278895657983306594409722304080766683610100036874394894152921364955288295989123349977573611557499387293973822778172115825653321839161550475718150353293957385677019843148549872815430772632555492273748769812740048039464917954065662015500881520737340082711968634596079041085739830039014000233349509103658434132124297566035892827512720846707345024584506711961270612071881698970523499375332615108464303726384130161112059186433934319710441371279376529383132447337785899682984332117056901595089524361926534243089157039002723591792922546046810555270289038832386432755789557014960743848856615042310305146861547006761959284365001768045993745225128733795149873077767499942534228735703802000936276871555904283257078840166911215291562080653584277444389533286809696487889492148873508341036429998021341691480601759051523244944996291988463254798786324620657018137472087522977380886637647126680812869504891269712300631876709578122224411422300285713596587878495807513338626554666586273712349044141762067347216949658786118527853213113776389371824992893152688259730394423897099955632943856812688662511343689878179	472	35	11	0	11
2361977740294998523708844216333584989672869129810776281760284599344634339513588075574899507755981991082339839794413383700264863217155943486531461007719755073267880080562557805636006965930535948539037875990010627598971336946691440524871509501134447476049583226914901272511165094454917963635955274762809110748076824770989147533858119811130875681323876906742997254461577961620445310007557306869477549939831565903173059522409456519243114835836261867296878758993272911584848421140397368165483723844793732685659537984441198070127790090090039612813815745822622506009020325246982010239240718771785566435152574432950615234106941527541639165217924444839765607765233387214574350345026804438524621051901886142172163825071213356172162662470905286397714876200828548966985237441463019273440359653523819210316624669732478922411301699502833408691118175879138436324190627008351028743103057086994917137094565546712522889239657202970387566796410547313160167047601629813622885079604847878229423576529519736084551570913449622146102775488969242495237647231120750436332152735610925205612881513310742798371884355465603801513069181223155900878248686148765315451758493838384238221815461152895448911036442255460546290262811361580902990477069197531067826118484806924988223567638641757666786933717770088377335901352643048180564799502387343023650859981924987850298084490561182945689699415305866131775688813626147987051071028844400355162512383030699937064455732310640350855576510299010461049248416165672276969854857729901061603657630888865740698202765022340239037716422901625681464010291910307439285870578928504359323185216102184911329965016735222453595342143296456339251146596936955058034703136930893720468660248711758873663920130176178885342643733524852759863640995072067491967655506712349100130305055132961431353862697881008392845900459045066071373567234612608837664220931645665950550478970739952035248593165731190737621461277840273367933651294292901982163535088372510137867248552044001053096560056328105060585476163578772316166149297454634698259315297816530011013009677288230771375383505196950114767768353879370315872970536915352232704188354474123161836121999741326669732128692043494724894281678256339532105419993491862252373754320219302037583777554672328599984416889550821434009305983231246720739720959562484069040058668287562276944866391780431257136880670543333801532295473979010494851012874241160858776803443504151551034591171428841460481565534681586095007274950506373526364316022556392931716488658502324737761498933321448024037499455844177811482460305219423715450246542830602742124910937831628572231353367475329514942900484825850144229557043655925728467069646275401364738135909215412187919408950328311523218410025197827818805178686544845214604603316202377042748935538960	440	32	10	0	10
10144617148447000051697766535111496557081470651025262798532903665837667521289421332209769784298441000063613255074884846497337054055598123406676841503255551572815628793266031057316174398699838106727506656682399268230016895427436232457452207909525726808662703234029647940504237875540623600179345154824959287753832057286921078228839677292856807827127769298390815084930267433714155771439040145850242217597783343302596993277009994871283172893089153530931986192753173039259623497915241720715224109933684461750673963833644702546257172977689613832379841165278012280262305777935070856677876022996352295363815611959728637213568697627375623492843726203585749245657241043893901369292336441306850889908711719581345050030235126235797838380904824756591699042415247345916336178525878382172844026118362694665326448761607798040765862260153888949664554731072075632668977196670601987339583615746264196022051107482458646122935757993008648655835598790899483587879345875285808866694069178240050364646125640445069700087898690973661068754579953305266939130605648576551024326192725858338409401735992629004474765352618807180391907449938951872181495784763915220644426196726077812644570599398844408780140332951395523734972898043007209202247611641324900257136706866815698745408144410295038807145717942223627687403916284055097278116671550712210914198144642973942227616738405101438810203152809016872930609862397344774840581550659772198153775450311881593681095614313930819742666730960057111368403792811360147439380591816657860903390838648517766833597081747724036051814546884587727121637604762183817038319731386512945486513197709576788306859611701873129476872123388825609775555764345915748080832006186798341464661561152230493024332654262751030792388589668581406829679493319427041105823091123847864394689550299546279294189290673259546774662839269946166708673071518314187008401930736786717755060376463834912001346876824572145222293016054343626974807406856085458325958528308400907568283720532338476039284972029129080866718735158373417763783334821032072650587331474496605503396394484465128758125094278746781871011714815650235747598146422998559785070624690414258362259300355118506152085812790065252969456865522972595064720896392081216082173174080613799368487457456503333098536650250822189005791357635329070884346449486607545048058094216392303041495947786475462179069075438169228392563748548669065825876687340746705521645353270514551921244046017203663937200382338166051464594794504892935294931098288505957447879932222397088657414166554503918604882040468539772326020288535602961825618816594502045394414024899533872152836459126010353503300889709570624862830619068645280371040343707137070824061334083420366273667725309786455123015723343206412007256254146345434108872814142356316067872078648196835537	904	32	25	0	25
43570798883020642411352216544547113426281513653737332589504258024691294448859448372605712635250778399058752850138736446672042798257778105750649142297058071535684488304753548418893270574248269588889198674073204715862254371388290559530210944454405523513836759885110772198859455424851496682216067174669256745434161984723724519525924018000013804028470590750021416216558961068336146850580328284057860438260995141578194717992689796637288957130931618827675805098198430403849006976819087370406653281475883492002507580624190781919822485144591829048940643654543593491612989617782967740874180725511877035882120475141260965866926123758891097209373094083179030941754520309113206874960203678841948072906413261093799801571343678373183300313479813218172507812248004202461463038910265141105754511487337598654010762594925192963662253200601596966025052740356639861151766253469995620256117675887635356090442801477740778770446276088942742621968256359490424433230532528225043735357850757702611153547984238818629246318053203093084687689328349663328608115973933309155601956298193754656997281115013967671280154846771684794313214960546555487537496571922870953584434559624166475659645996381153995903157984316794932002500368541058365015883741693599328714864146594112053770916210414262397387741709668290898435879931582338489071609720782682551384335293305450678047807279472097879252367692430818003149157036331655965176781373704688813880497138017204445084665916927362348001224745300675975619524097847151730529877784349670740601380667501396647425252940147513257275668440326362974430405726417353351720030825096577836345204993235014411778677244722803993044339358329082685833269908089990969178548231042368543537762144857134044993464882283390668243597958350120621047144465968789623007557851538554463254634454609498273207024966275087575116959176090923301694314801727028498253914369737756136885166855417619073788822743913277692922311154082608836602821228345453222091162786936872100062497466535597464991208566089384161685096302335699209851194876286150765001368623874874378700101131235092508068576374204134136001241005566096431510624149436998196531979122095619364357998215697075170127583368118908775209784124303837232507227253371793216448843031284751135893959082761873158173209258284671498891004635643178253646333798878695395968256262967491688669346426659435701165586574731893706059615949611701102049011602657324308435209412407226641593837145278608789981650239941119203657887544290355669073173181722494659939811933429892094509206393278691331911814309750126839015542989092898452681769272235608378374115658027227666540677705582655211254076349350308771988141994887265458218369021718753120978579199786420608965744266176244293497124188652855323348667326250018037416531640164906665890549894105545298002222610322	1048	42	29	0	29
187135156263166988849668349195939979297081608032179311646195781068794670153757675260941958071176069982500580673892662101219671856029482741823867596936314734258593374243410971799099105630875457668870473272790977364541354965945746070527797130412944286613687887189155483931407369550106963906770513320943577338267123045554848406677157081490974615850834240169142093949724791444240971857895908600972308754063201245493236140498545443630046844979297292877205442587232327103063557487513810364463214064750002210857047608772982674810305667821467737034022847941454655852796240697165386472877608666867064728687125951863696828599819989592485851739814303749585041607807745587809034289636436102125054126063268625058579336120210509389164758259742345728239433939909686290842546452432364259738040904242571304330149844577223799345418693886255186494450424636506947580096816951290077706263260561864921625181766250505517116784637847126995866777898952214155392165884472837390759771531647861181534998293426672449466288485166921672844777384039070009648982359308218751308367777494363400123251019949903405731349543520700277370395745036165386104422883350120842580073480408237957064217759581394390763143781525761915136489282873111792910970451191112120769357895218704661057105478599685511608742906474320436416996561859128861341764617152837313081345559611445478400756357389843392535899876169557350066053654481012746179957590858603592817473766060005491376984468064288874092207031249012333001978749339337420689375629834658776459251029339365148635015503982461414855725430007741056541803876822973655892513517741901697848621095612360288140678095956223831735543649021949035341333736763987437037557208637085624884873840553188205315535124203131652724097838992486138185052694755523336387521630133186114702793488702982591534392645267607004074663283036277620703221423462546311719260555322008114704345090951521834344108804495448510751267657075520821835569724917078269779179368900506081686303266174853245531957745718868959587217864869142356519603923020171783473406259634783110252625253350547326409689151652485014142122546334320538139720434598379724066515830947555476154781910372445291698551606713584242228733438353104979680925689136871757593522430076405510992163405984424402570054168867697081145840165178671846524909396416483438196829430903592552713986656660196738866321023419130143435674287529902240132227663422537754599595041361200415059705443854121625561349320220657659945348190575172829126877477446442379511976133582471915654725982630046093484239923616401608705423613973836083560117202519669658791780420404148462705338604199153820757180229067146647023190990767845004349918349374741558364500929179628526700408276007526488212676773860314547910802031371427589790114107724257514176892310510639580227166120246648915994630	344	33	8	0	8
803739376082151786496122220242870107059882574741301059128202802503649034449496506754733976069904460832647286295378624739117132333498248787929922721075581578403589349337738867364708940947459538536831079966679334424581389618264173083237398134046242686075840061428760169344448159471095643281431747690585016529104022792665992080916097695258542894245496275843474801891027447453435581672919286813381179900315956466459916612646513815960862722134063669968931119785368472061632400818287743863715345003148485911558715610794963276684865847056643497280256171225328669554694843946069574804210120234880201789226318979487448128495144326786787100565207135717477927276333525555128098567331084788620823573671599971489484332857695662461963573481339248289113672429464531812788281298557824147534135210832111403046056769238659164661439497668501169904045459307110027533302169319489308757699398479536423149758856101437739484158232228614294806538248895352464197614528417750793639191320859392763040736749683369944561921698293309685861930148848238077696783672909720720883396815478495627868725499883478685975165251365936390323978603507884670565709124942791936529379859630278754576667449224479558405547023798916406993548846194508068304542727488190804573594518883731286723032819008077148244579130979192938235447651729399418512597709601396893292892166205976797018322936653465293503380474078698569330123885777233597802066783404650991379150322565678359044558297436077139722690887675758002544160231699435828169862104799261332211857847666909798789570630057629534387229280238784864683534507800684233527903249939383561106701164350776530933349069395531204959966893329773492969776596422798912631167334825331491632256910261861890363156719191748509232429529577001553238138120011643445149212183914642486929802793821055688297542870647301250681217542852803962497028535618203489719645618410823601701778874734931799937876925573609134528598977681904931950814658046567480573840531145593098691777059358977707159216640716426191536646389239913740820071232244939358320273170853078362588187761284315190629852003873407492870513832530151393691219945182947809455189622586015461230496139062055707394459441403098359313352269228217987784320349849126666610218498620608450945510340991073494422721004235220314356041715885633577540417106971895962381019616621221742815728732135925578356700911422414066824010144649030743445056530026295085330534277490123105983060768746616576592352971979556153077159625853142730647735000231447611552357934069244196575518523237512038487369163349982958591583319843754578555426634748989981234175779248948750048104989641653931025535041021183437000661058909732222079877050834817041627606738188116631606916335300067716727176236348838655549919849870647526980643596783907009272008832557074057118846737218560547790788186575731	1048	31	28	0	28
3452034334780286532308819366762036286998214372114163709445793308008719523622564860177825520400286269120733023741800189191964615285679143817430657626826952823423476144419507693919506605928133972298941179933248511072624046900678547680988110789860036488374927639563155961161826604095748445181831480387186173100121210076539024638929625321076415995397593100037519089122041842650864306127925305711116222853749573090405062746203876847964068207511338790098296495554816126814200857888509498612282087841879764022061431932129031834882498111255621680349765201914962882588605238008192411524708069521038305162607725159362684554383050578349187361842227763372401193253718847047655428437351463171329510193505368521541867617528181092195188392045644937682967175911007030927877262749354266678578189774165983422711488605639459931111561554768880774075614705821336388529192368113061156535965304668481062669031597242045149664627517511071591592184425978646960121765280768702284558371546978134531679041855635412266962786741082544116377023560739594610929592879534011656687733551870685312975162203200792766976388622812316124857778946670115538219454510678069238326194240273117902270397019086880265972346372206479648275117977383946208176145182796419731851515683770480302927424967574378511555411176839734126195395612097768344233024126742504852608973603109266742928527325693313120668060401612986085514870717041657843912294315930891542267428571687439364151323694253391965642179871684590072937452990932859383640233272942552066807320799130327487183146241979633445476857158679200064595566100691395669425171161941766377353299067331706272563066608805841013850530796094097695392876398062111918535225013378280628919441088244703615178495672251215400210038892157886384899006125380931736128636170078126736895610447190865057432716546588117222335727068014271560823948057658955130618950139784182861734070212010212749523596227011677273487196985842815573709854436867430574121760394389591773404482854069859976241900536856032502647728227301915814683226162882435205488798762600191988241496350623588701511219997956350505960210073432621169832610386903673578484879006485519352935336835125797377789348672424735806322105012462583417892583404189277567252383630989734408432187192586468886478025112522548741514038469740519891775571592643226749540925544522605404957677858931344585731915837012661258379482158839816441195084169334179411540174072027067703211187931747337107115635138340598058061970357610844126952158722468619922354689118513528023729647251547330245709543865667058609308172579588033744745820319574249138432438689389550323836689357285322393104512742088001305134715578398029309950481033036468691934041551267195228585385587521961189928614089546628473167514650615660958725141873218691383928446704055773128775482721590023556957280311405912077889754	760	39	19	0	19
14826374572550446001775626552614375267022600738627507510459728542673105236795615522102573354513410354911403012518223360746100688641213619845145269254994734627938692798917958449804658928917295137330522303240953818097614162341584522498620576807273585134936998398290230579737491428213979224698814981646230030928415530914680767691940949199556706217123948881776400860754879066929040140953171580360046200811902207397251395887773599210417237134374541652648392073719344639960381353006291910725108951207472805638951272651424283382963201390624664613250807383503602153771947319499482587573994654540153904636668141636419118363839535690723645387288886555467689794016098278448506218615292919178608691120804189400450192912044974149343894992394871546576302036779254204261293378210475620502555868858924524476223987204698121571226569805223255763177929792599300607747630762338390897769907631341802286158817182145227713965000555731719803803100678778821488052798058689834052538691597288015440649760738569248986082390301971946616316534199198028426240445576193047785156595289646513040335846123042711455436937939165377302277613227145474337193995194321990163034634042116607498203479345914038525019009309011073448631214523405716599539751367458564574191349389825290871285463297225816154655649096359530705344361059741816993064908827538017355076841901481584575418464129295120379157021096680400886189429051361990309225176779249870970161607401413543603012970061928221629502318187034790790432615249594015584501519337099302813714649965645341799221472271687827946390900621390646832879043869075787388777137259742206447204814531896980424536433182290712768263512801464994140341374001047048466800607656460877777919311292609652072404608114796504840153668572706192891624899571414777348680993999568248099909843436640700491622679288034023852146308489503264015001731721247934607539799088227693889231521409551650177206085375324145699733958928904667885643302199266111003403464815851358549562896438022789097258299790681502259185026144957782742209652969351628300413430379693092512818443376031662679145795668283712258612155342682866383988323406061184721851844563372277518432353309609443783527809325205257309593631070404468203520546961945296545215428273146641395942150625908937519544654480951066907368752752421418541213539362109293085190658227295582147006062668213426505025246743393846442666081829632488917575993663257626667561572629503404212069886348164693010148901809441304368457271827260000220213193869603862952767449076262670995498346891012068801434135218117433951493842414854562086627710105263668693323500876453220845024790034451719019200338137283248359558920283481259957086763416359928607184607451797710864421475441956568992524642089207584759316888953995130083148490198434457749889658597998536148086294815842224297001112206593088155587898232027422	952	34	26	0	26
63678793907350144887840273973387965071333337465270588683418912015818727410803504503620517715076111467772228916241647938427712617237091174984675515819316669879195413464343335728997867688134171303614422035018491456575585762883540304951351582499896143079226155141060922656271645949259372460104845796125398224530613222377030863517059779575293430900027235625605412081528455464895222558065102205123034337536168628321404025628336494860953456006815413813114635743610206311182732646850255038793694591472955411028660099775446504950063193544194655524880705957743301148645676779485140802551763021328778939221192430733516035921843834783482827512307021859987817649972118603458235829005309493332495511145219578694723426234124168452597448849594142010666158016585085978572758898075351794663784541161945670357733554614900889701050251919694973481492729488198058942748998345726937391185832609553865416750153259356628153952519875489561907169853838750439508608822383365125863320826184982028610333751362379730226505025508477075026537374369621081518381061982217016419812811007739420908679987954956837712266209839096933048783055123526831712655485767194112643867461326219115823252322544112266692240722760522118563725002342787779334467560775205813481256011275409179445858410341793207911154491010516137037361843169607006188830842219497488736735455533825859697680348949871657560862525659024375970353015836512052635591061366696807229063895623862713946410713479808806598152285369500437659110072188757174212748350015153105089305201878534266562398021667870047751023759400858906187501470941429812580247041963095834081625029028243079764536176478427817704221414192369490721597835610201742922235551637426673159616592928601942144916415932747201983565714134196096686196615958510885163706457964917863709126918108852056714050529514002696580252334369543678229686091126125667446930032102348563855748431026348159533932741339201091179496389500252737670579450867292821960723626077168247367542635296342770075429760865540697755349802905498632178463658278874533874623746759954694859657675085683821467434933611177008600213501544894584018767627074904116555368528956959331414702994653089923583002444558280408631969592497276664426392621265587205202722049707798579807811324046184816920551651807304687343456654483959977444440179712668115378572819010947859846672503473703165587183014417207074518896760506731383600071332378394743359754418510045845811508810331804226100469329361865626294105916471463862234768465817656279857402186475893581831273163118960111843461528659856205509106103517178008758467533829476174494803489812593920003246957507236846478446648371773109992951211602623060544562012307755124732752719640069064570354126983270610075261006247251691096414069357872732250388526114052546435269831287008923811904449219856696051516367802943709207894982559934000041013158	904	38	25	0	25
273498337280792926314135564787381284301366991527868714185951924575842868893739808925238837180840544904932281172283401128692847351119872474729394641615895742198772571622552689071594160574271393009085629234346187561247545003628016266463921917834899857921813073318678929552272168644159880137633377425481668889335448740934522940388411291352854055319252822521261345090768001915117456953531075009900916136002869475781609666876451096311067160927446955436034016417758477078342635798133362800878129561388423958834332847235639682558023529405634376137348346389899836396512416459675283464915015523749256007568593200123196665375880482414285985142967696399804767765041824713686315387433252484221398274435521597232735483440631742707100969062039662808990831855201169879318156223726633301775861919880922493915262237752829195547314048847651129398598534413585481129787284231655297441382709716564189115327318851924523922058926002017660380661910154533195195101202593625990009886714420198259229119789746416386056141756938554808004716355039231161033596684079371019097791029720069615692759150796213539065762829304794749618424794354512982384350980685092183489150841354655889790904841683005702795604001215845339115833376999796893710002819102401376571070477431289674738157275064550009973337012493692800655723446531743072753498067808877767678407135321444289160621545801566712621215677257470542059474468592789348779694214199891850596445812398847873593637110979805180671853079689663655603564556514911202129128709593043690791417001430982439300845846398601229068605397145661556385650861645335376511570420832236246294421694211354687927002258583731926536280775099097215397438144810200689813201165491266810818634254527290204514500099084682567954921071673257190518068440167675944638130843103320939956885369990789751689184247954124355867994815544846876440048937732785552870736303479817206553007172861477059508031726315495929383451058653663292029605962844661506376858570495970394733233710483447465880018276062597950216248012519162403779234647832285770678753156638991376863889024248406010998935768867936432005027727752967714128131208510237322941080005097769320028174775588284087136134640865867521071825499842250242775322907591411176581732253673081256429795602116822182245516774791152926047651450602179859696768228894272232452924916806548124002649976842001492208623683688600884718496520376755680419137115832351319708458390092143955221088920790966059776105379860265414479742588805045005544180034818927621356565934432856426341618025638407037896169537028249110724265744800270121828019620875373810266370310691760055342385896305083938951101123637577156951936244356841792854321793505757747903573670909153523510983266531778409391214120495997703139792810766339105145583202953497652965005306313140917432285264876177223347875130922350603576843015097406890094614174822324964	904	40	26	0	26
1174666414131383187467350073272291809556849436706105200010234778681503793533428178467189714680778978157503576729633749491385266602180081254653336435617912806489375326460681455599353522251068212002385808425098395517840202750870531213818566200998494017209233674928976188351296886817663346586415334880468444927196395515798152506329984033757635763857165711884509741833818719748694845614103758887247311004571012560638677557471811931199379699042953702372535520457799732678247250635421651076274526547814105256176309860855636442226532681195693963643273951904299462038771317152237445261339555093835365856838636271257112848765662219174061429380188140421618418335729649217447288191767388802641661612091398120816283001996262892506485169091368146819483117581924032132611747759924749275311825668100334325676810306412177926349702660442008087184444853539880179552861517211615990455891215252504621735090006804380096905612740163549881349377814946610379509344004549894005148086155099643125225199667827254511309639265991073981883815758649822633623407315374942395275203898489863034243688936674469510919869745156523865603642970788158689348211564227998602831134034429131383985716573276567092488614957788799968496533909999366257126850216112617987438128320278495240102862859706718581791956300646753985086979558074241123350822870838320390640244491578649669430836830250695136270351769583326949828835329553009394425924158868954305048652858089202925163813385350185767436980284983987230057116911256287349488653376676804121048272378644454777947438015419431658995064721069708132960830414440936193069041523075411780380342363870680896502760735935263902104400486524153699256664474142724089944339354854074726076253110580051367890929483357471163907683605097911631071945247609900938546678525697670586106802314131301804717007101881319016770103425862669755637763092201854336561091338885745898203242697893462708841242113855477594723047740534061629862855074184412298078703011497503345163449430851139215288754355571157844975421341594801097544559616349744677991400529821233242056414402520254797370245418092401918468521798272187899124200694148426183230529156814432512073168459723819315006912582371606125672081388841317951768072163944741133907421100554259871916561831056379644191846390347399047509369517943322003707488019992741480106222377227644951241534267871553768219237530613589447862608721307963245982421485039712736930269040022568714198665364305133678984353688749497005070379273416044018620391932683435415517521843256798659000682343841047749300280805207790958701804247530242225217280008106049406868969533046468574374697507241982756329839869212246445785225213389700054155318595367294714944461478081480970522840226557239613054163917263713433876526638457343154246185175532203028297455223081402575411101507185878663779211318403214157808401372769396847361434226599912332144701154	872	41	24	0	24
5045153832403883037416505632487697025015328583448743797579497239718856793326010309281431233581516790990776199056803588123356353792604491291358727808264145055651443598617950281672899456810746271615441721160318874331196655368998167093497925110899494349165319823041847851731556288068477588726567101184500040122285619709434116351907714409191205596046505547796527870169654468113233700596344680771396552228573405457548336982030592686363937862875808650932157668964588799970614432081051210542922293040745362362778952862337269096628751289210699749872474633797643111246916291191703680624043562279213107563316960734288684492829913199135377970682921613437906758143205591686488095387527911346662535031031193091821792317854651837533717269156456226485806405638486318766020591694278057558463991446544286375448113331636043289805069585922617639024707365869295202938148119640831790318700900043203732441062354841229985762917517843392431660258065143631566046781025955469952377485673143350844113465208388121503543362776989107780107485155090417327613124399622535565590905663745665519595972077413861547549955432027124403811145857995424914808792224448257486693413688465657323905870813348043225388408496039316339778443432802285455085748601694226508988099959047550668333463658413392460271953387138952014506248917349398364810086164939418181369794592774447742046655119839039091547424264776116796390280538199557647440108956918467089902371714350055614286113932726093378666492065002985036776945345894288440432288575906842861700355103578062083035188283213602698290827202397758567331986279025947072854275211674922938466704894107906423731318134554850432667745667307728852384793426488037602662299989423989800837665512159592215091606626062514926246556647010909333352022261587146696857690037296990750709867902331059901165324037580005250370469764617727187712504103602797006085664406583131713349072548603230426668704935027184739796232223040488274309419508809704693228233068478488853127615080055456374008303153755678345023272585970115197578789454944460289923116244819269501020351645847874332292310874200712945909959529042156333105389023507989026845226357292443180153383693612497150167811555216954428754855585323719936381575321110613521318330318580873623366781905149027703964096596397728987714292333145853187520851796180618814438859716296110212681904277371626963207189352041165491740601559262080485864503669133319466350156959378247729396038586538474916145961588876052773227225157638151261670998389577588630575927231753588370064586708481927105619112941984008652028735859336279128266484128890097102262421901654973775231069443497039096632599227183515767339779331503383035846522271563187908680104504691781591641938794096574810103328701270899006015540414247104738536848861670831401369732743159008407200854728699657853955892377214847749071266930086064409062863894901676743028580996697511650	712	30	19	0	19
21668770713463742709113036022134453844797330164606361502886784604714762161842645344522592408305551567380251212604157457285269553293041856759102543340660261543423050231252647258339091336498319697942255280977520738184023507354429939950516962595170501372601853537345243762594891228437266252089543985936950534435904577423112552398102460597584189845831928222868652064731199912166613568866356101056708244068878693175518023677008735259429898274827730665307497102918503077961674746813728170583061652879329726811804890220864160891971950640477793078977658722750453444685195251517980174803095971268559517598976595635886045719566823680805183860681995115447363652922449700897795854782760825521102906706733319485235723065289766523673620968337409000012107520404608738043489517389493487544008451256531442198208024104278408104553024086541904746323851472378929507189029284661267805655949782891325017899497061539830061266276348682866943674723372712135118844188512552070597771978412859237395321327183260806732593091245031959263780808105918830345090087036758424998809802740808806268419547205821715603799007506814050299292369220376210126727348697264357549535366970558730625318594125730765918637571387977409209546838429671789663649767119954433048120139377288169429395169235290035865281019063798225910017656687651072982135197329356862910251064258203890956551427845899633682261737250250266402372545763832378817421966088641489089582978345968942759140049727988515187214727510231326875334337507395376724847523535954303633614076121454469229693770093604809371496457931085545830394695043137173413336041407927271404034717905076601184954329678884810126479417675132391789028299374481901638652820986717182072435326779712538896514648103035402859740812831523271741968097668980752116958204676295595513513371424992024440522059030648797533849459523189956213075258175239808915264641600705797814094713228182245162494213922615563328375087101980274822030433775082065544832973692980838103683654083314606992720406477834298066170360115634993206953479092256122441590462625905091937492648949336394448313311916957232242567093137919623656006927977324188065027113258288254566697019227805359356863951541547717456224466740168314699822066581130783472557627523630113343469349695379647994723764439713157410904071362644976238419413782658615517057195073023631615480383322313650645286673539096236632749641812397241579707833546199611771894096624996374491542243561136815610563247386694844058581036428884304270778076394904410422865033105257474780073345320686162725690027918351662515444464568071775122231938506486015832481469677362240640355098102924702792870397408228074411024697148663772652322008831699522865283683373513480496076954062678466675011207152696664867355653346957607314702396751771048786012851736128308836716721963011983089130101986633466647880305838005965102274566436701882746871551374102896545345277397	344	44	8	0	8
